,0
2896,0.9393036
2897,-0.73113227
2898,0.03054297
2899,0.89112645
2900,0.027385771
2901,0.00950253
2902,-0.20022804
2903,0.5592541
2904,0.12547505
2905,-0.99009305
2906,0.74364656
2907,-0.167148
2908,-0.70237225
2909,1.0268149
2910,0.20300353
2911,0.17520115
2912,-0.049792424
2913,-0.7396353
2914,0.4288079
2915,1.2416582
2916,-1.6354666
2917,-0.117233634
2918,0.8580074
2919,-0.07411218
2920,-0.018224552
2921,0.011582673
2922,0.40703976
2923,0.20700991
2924,0.073997974
2925,0.07609558
2926,0.05658889
2927,-0.2629889
2928,-1.1744046
2929,-0.003775239
2930,-0.7431316
2931,-0.12091415
2932,-0.27334863
2933,0.8473534
2934,-0.19200979
2935,-0.009044774
2936,-0.10629239
2937,-1.0164676
2938,0.16717842
2939,1.0021346
2940,-0.09800719
2941,0.15898049
2942,0.93954736
2943,-0.094832
2944,0.00049387664
2945,0.20541406
2946,0.14590245
2947,0.12822556
2948,-0.2831179
2949,0.934926
2950,-0.30142403
2951,0.18593854
2952,-1.0561116
2953,-0.3681823
2954,0.85596347
2955,-0.80685216
2956,-1.05657
2957,-0.25076616
2958,-0.6689034
2959,-0.29919574
2960,-0.0120829195
2961,1.082931
2962,-0.25840393
2963,0.7965712
2964,0.17361408
2965,-1.0702512
2966,0.17041767
2967,-0.03228306
2968,0.9113589
2969,1.459307
2970,-0.12393018
2971,-0.013990246
2972,-0.29573348
2973,0.49270457
2974,0.11673151
2975,-0.09163139
2976,-1.6317122
2977,1.9892035
2978,-0.28219596
2979,1.059721
2980,-0.2755694
2981,-1.2851281
2982,0.5536917
2983,-0.36296177
2984,0.295238
2985,0.07964419
2986,0.41482168
2987,-0.8647014
2988,-0.06831192
2989,-0.13340668
2990,0.12914725
2991,0.87217206
2992,-0.1765551
2993,0.20290202
2994,-0.62307835
2995,-1.547781
2996,-0.09307874
2997,0.63370466
2998,-0.19614002
2999,-0.60836524
3000,0.8774416
3001,-0.88688785
3002,-1.0913954
3003,-0.10565019
3004,-1.4256711
3005,-0.25966853
3006,0.14400661
3007,0.18374702
3008,-0.031073317
3009,-0.35118103
3010,0.09915541
3011,-0.18963614
3012,1.7318223
3013,0.06515999
3014,-1.6059797
3015,0.15222162
3016,-1.0239561
3017,0.8533903
3018,-0.66171217
3019,-0.21990746
3020,-0.6077399
3021,0.038527817
3022,-0.03755723
3023,-0.055519283
3024,-1.009784
3025,1.1299677
3026,-1.8559299
3027,0.11746812
3028,0.035937518
3029,-0.031481035
3030,-0.594774
3031,-1.0375521
3032,0.005386427
3033,0.018633127
3034,-0.27285093
3035,-0.15120022
3036,0.19194627
3037,-1.5115006
3038,-0.2824993
3039,-0.3643055
3040,0.15500188
3041,-0.86679685
3042,0.6051071
3043,0.17091405
3044,-0.18885776
3045,0.152103
3046,-0.3212088
3047,-0.2294552
3048,0.10515338
3049,0.9496862
3050,-0.30599946
3051,1.1438613
3052,0.36081308
3053,-0.69170725
3054,-0.7138906
3055,-0.13146837
3056,-0.1744777
3057,-0.30509102
3058,-0.17774618
3059,0.09601548
3060,-0.9228421
3061,0.11877751
3062,0.40079808
3063,-0.28188235
3064,0.018238217
3065,0.067723185
3066,-0.14346133
3067,-0.082633235
3068,-0.3149088
3069,0.92033786
3070,0.19440454
3071,0.17248249
3072,-1.6469824
3073,0.9103233
3074,0.9359544
3075,0.9881242
3076,0.65617824
3077,0.032933414
3078,0.08781828
3079,0.041835204
3080,1.2364032
3081,0.38166413
3082,0.72048676
3083,0.12470156
3084,-0.83573407
3085,0.35772416
3086,0.1658546
3087,0.11636472
3088,0.13360803
3089,0.3268108
3090,1.6885681
3091,0.20784771
3092,0.016771436
3093,-0.024101436
3094,0.2851781
3095,0.0032750964
3096,0.7649935
3097,1.0247617
3098,0.012112603
3099,-0.252399
3100,-1.1298954
3101,0.9592903
3102,0.15138912
3103,0.15471077
3104,0.16543177
3105,-0.21179366
3106,-0.034676
3107,-1.6502526
3108,-0.69985837
3109,0.1383359
3110,-1.0411952
3111,0.6266959
3112,0.14979798
3113,0.80999595
3114,-0.9396022
3115,1.3317661
3116,1.5756462
3117,0.16757739
3118,0.019824281
3119,-0.6565223
3120,0.7198728
3121,-0.93297344
3122,-0.03513989
3123,0.08399783
3124,-0.70080405
3125,0.16304588
3126,0.03540647
3127,0.23966691
3128,1.0510902
3129,-0.9225556
3130,-0.9893462
3131,-0.82299703
3132,-0.26455528
3133,0.8893413
3134,-0.17122763
3135,0.9094061
3136,-0.31548733
3137,-1.4976583
3138,-0.23614085
3139,-0.014807895
3140,0.9776185
3141,-0.08282295
3142,0.22913766
3143,-0.21946597
3144,-0.22971147
3145,-0.25369877
3146,-0.32540852
3147,0.13555484
3148,-0.56151855
3149,-0.050366532
3150,-0.8299863
3151,0.010371305
3152,0.07669158
3153,0.12119079
3154,-0.20531358
3155,0.176844
3156,0.85777706
3157,-0.116467945
3158,-0.59551704
3159,-0.6834299
3160,-0.96004593
3161,-0.66626316
3162,0.7605663
3163,-0.21268597
3164,-0.19468763
3165,0.34391126
3166,-0.07329921
3167,0.94598526
3168,0.07816166
3169,0.8881722
3170,-0.3122493
3171,0.08748451
3172,1.0551693
3173,1.7484019
3174,-0.2890734
3175,0.9025369
3176,0.022719622
3177,0.053031906
3178,1.2866054
3179,-0.78639907
3180,0.21983236
3181,-0.090932146
3182,0.17820013
3183,1.4772756
3184,-0.2195304
3185,-1.0343941
3186,1.9701445
3187,0.112119034
3188,-0.2853291
3189,0.72040725
3190,-1.1043127
3191,0.19553214
3192,-0.7301517
3193,-1.050919
3194,0.24653861
3195,-0.1920232
3196,-0.8968945
3197,1.0420539
3198,-0.0077068284
3199,-0.16492534
3200,0.7686297
3201,-0.04537145
3202,-1.7948418
3203,-0.23317832
3204,-0.30866855
3205,-1.7821376
3206,-0.25363052
3207,0.6029125
3208,0.09564665
3209,0.013092071
3210,1.4052806
3211,-0.33839405
3212,0.5876896
3213,-0.81225616
3214,-0.18514025
3215,0.16589957
3216,-0.91630787
3217,0.05773367
3218,-0.2859308
3219,1.0092382
3220,0.15986055
3221,1.0866325
3222,0.8973456
3223,0.7191077
3224,0.8989207
3225,0.18643507
3226,0.18768251
3227,-0.20930625
3228,-0.17793491
3229,-0.23764336
3230,-0.12168069
3231,0.44703883
3232,0.34879014
3233,-0.6684515
3234,-0.2235439
3235,-0.24240659
3236,0.99901086
3237,-0.10716952
3238,-0.3364154
3239,-0.033818245
3240,0.7324349
3241,0.78370553
3242,1.4115646
3243,0.9237388
3244,0.19565633
3245,0.029032022
3246,-0.16479614
3247,-0.58654916
3248,0.7232956
3249,-0.08118064
3250,-1.6333988
3251,-0.91789746
3252,-1.7678139
3253,0.07546711
3254,-0.6835392
3255,-0.1688
3256,0.17191395
3257,-0.89933604
3258,0.61864835
3259,1.4489117
3260,-0.026880294
3261,0.16686422
3262,0.68802416
3263,-0.20837218
3264,-1.7770774
3265,-1.7158465
3266,1.118828
3267,-0.94332355
3268,-0.27506393
3269,-0.85577744
3270,0.17143455
3271,1.4861364
3272,0.91210467
3273,-0.3006372
3274,0.9598656
3275,2.2413187
3276,1.1747675
3277,-0.30221814
3278,0.20677692
3279,0.1266442
3280,-0.3032056
3281,-0.13186008
3282,0.8860318
3283,0.86662775
3284,-1.1270411
3285,0.08292724
3286,-0.18941967
3287,1.418865
3288,0.8817044
3289,0.8353569
3290,1.2440126
3291,-0.07358035
3292,0.1182909
3293,-1.4345851
3294,0.17194545
3295,1.2979784
3296,0.0054736137
3297,1.5979247
3298,0.95603603
3299,0.17979673
3300,1.4068797
3301,-1.5585766
3302,0.09714717
3303,-0.32735723
3304,0.36651433
3305,-0.88055307
3306,0.15984315
3307,0.18590468
3308,0.13858047
3309,-0.66710645
3310,-0.1217909
3311,-0.88374025
3312,-0.30885348
3313,-0.020253189
3314,-0.27943397
3315,-0.6686089
3316,-0.13049586
3317,0.8148275
3318,-1.4935617
3319,1.0221078
3320,-0.99163985
3321,-0.8384982
3322,-0.34498549
3323,-0.7514986
3324,0.13106218
3325,0.11365171
3326,0.12278733
3327,0.030748993
3328,1.0524833
3329,-0.87981695
3330,-0.2641468
3331,-0.96265346
3332,-0.34665453
3333,0.82154197
3334,1.9468255
3335,-0.0669373
3336,0.38972688
3337,-0.2508049
3338,0.09130177
3339,-0.31009656
3340,-0.77778447
3341,-0.021481633
3342,0.9472775
3343,-0.87865406
3344,0.68079895
3345,0.59189916
3346,0.97724825
3347,-0.34314692
3348,0.7456413
3349,-0.1068343
3350,1.0531497
3351,-0.95333314
3352,0.21767372
3353,1.3223801
3354,-0.54017544
3355,-0.079354875
3356,0.8463869
3357,0.8365789
3358,-0.085546345
3359,-0.054012723
3360,-0.16345215
3361,-0.266916
3362,0.11203876
3363,1.1661935
3364,-0.38936102
3365,-0.29929444
3366,-0.7620233
3367,0.8114254
3368,1.0684779
3369,0.950002
3370,1.7081413
3371,-0.6106542
3372,1.2125044
3373,0.2358548
3374,0.80585665
3375,-0.30143484
3376,-0.16825433
3377,-0.32993922
3378,0.6527539
3379,-0.14677429
3380,-0.17807838
3381,-0.0159994
3382,1.2796993
3383,0.15330851
3384,-1.2863164
3385,-0.020720653
3386,-0.07920116
3387,0.15150422
3388,-0.98378915
3389,-1.5543683
3390,-0.097388566
3391,-0.72848314
3392,0.09289619
3393,-0.64114815
3394,1.3942344
3395,-0.2756199
3396,-0.5938275
3397,0.7205882
3398,0.8584086
3399,-1.0428625
3400,-0.33512527
3401,-1.4602845
3402,0.665834
3403,-0.26537174
3404,-0.21854436
3405,0.48480904
3406,0.14256188
3407,0.54585165
3408,-1.8006413
3409,0.19461292
3410,0.068406865
3411,-0.21214464
3412,0.689966
3413,0.13068753
3414,-0.19209424
3415,-0.14819913
3416,-0.034021802
3417,-0.03901147
3418,0.13697296
3419,-0.15429321
3420,1.2429981
3421,0.14582783
3422,-0.19955027
3423,-0.064638644
3424,1.2142572
3425,0.7639132
3426,-0.33798304
3427,0.85075974
3428,-0.6814782
3429,-0.6951138
3430,-1.1517189
3431,-0.23071904
3432,-0.57814723
3433,0.19974887
3434,-0.07099441
3435,-0.7586481
3436,-0.08599605
3437,0.1257855
3438,0.5565061
3439,-0.2740633
3440,-1.0110486
3441,-0.64200836
3442,0.68716645
3443,0.19195616
3444,-0.042480245
3445,0.02012816
3446,-0.74668694
3447,0.75654954
3448,1.9017556
3449,0.015706107
3450,-0.13134652
3451,-0.8728582
3452,0.7962506
3453,0.74833393
3454,-0.8930411
3455,0.9697744
3456,-0.8112777
3457,-0.051920466
3458,-0.9064429
3459,-0.934472
3460,-0.8907561
3461,-0.031645045
3462,-0.04888474
3463,0.094160676
3464,0.18944266
3465,-0.66782856
3466,-0.028017506
3467,1.0057287
3468,0.8594464
3469,-1.2753379
3470,-0.28635144
3471,0.029762596
3472,-0.29948404
3473,-0.15953986
3474,-0.2951386
3475,-0.08440065
3476,1.1938305
3477,-0.25768703
3478,-1.0771015
3479,1.3573358
3480,-0.9264414
3481,0.8986481
3482,-0.120982304
3483,-0.22620353
3484,2.048926
3485,0.14931262
3486,0.40353674
3487,-0.62617123
3488,0.2811998
3489,0.088049024
3490,0.0061150193
3491,-0.8182083
3492,0.97324663
3493,-1.1918614
3494,0.7081775
3495,-1.1707225
3496,0.13442624
3497,-0.749186
3498,-1.0318565
3499,-0.96803683
3500,-0.951944
3501,-0.28497842
3502,1.834043
3503,-0.99000627
3504,-0.3258703
3505,0.1333699
3506,1.5171299
3507,0.893395
3508,-0.93017423
3509,0.28904015
3510,0.15655386
3511,-0.27459425
3512,-0.5644957
3513,-0.1412888
3514,-0.9348659
3515,-0.379995
3516,-0.8396259
3517,-1.0813982
3518,-0.6289049
3519,0.13598868
3520,-0.65444237
3521,-1.4791808
3522,-0.13347277
3523,-0.16431586
3524,-0.038110167
3525,-0.1921052
3526,-0.6644222
3527,-0.070396036
3528,1.0063801
3529,1.4469812
3530,-0.324461
3531,0.042494744
3532,-0.057352584
3533,0.31085122
3534,0.93110925
3535,-0.64771974
3536,-0.7036628
3537,0.546762
3538,-0.20072396
3539,0.1081519
3540,0.7222882
3541,0.15953067
3542,-0.53119534
3543,-0.8028182
3544,0.18011478
3545,0.151573
3546,-0.044633657
3547,-0.98070174
3548,1.0196881
3549,-0.24590687
3550,-0.14808777
3551,0.10638854
3552,-0.8881943
3553,-1.4750004
3554,0.23554385
3555,-0.30308583
3556,0.78529257
3557,1.3979404
3558,-0.29716536
3559,0.8645527
3560,0.84020394
3561,-0.2817457
3562,-0.016994819
3563,-0.32214123
3564,-0.7280063
3565,-0.59949785
3566,-0.29437438
3567,-0.25071576
3568,0.25066882
3569,0.20902753
3570,0.9815814
3571,-0.030793138
3572,1.7994437
3573,0.6441511
3574,0.21509004
3575,1.5711348
3576,-1.0022916
3577,-0.16198625
3578,-0.8207182
3579,-0.07002086
3580,1.224174
3581,1.7165358
3582,0.81592005
3583,0.7065065
3584,1.0938914
3585,0.14118856
3586,-0.7384017
3587,-0.17288017
3588,-0.80881053
3589,0.07181838
3590,0.22549534
3591,0.0016426891
3592,-0.98708993
3593,1.1540165
3594,1.691211
3595,-0.97114015
3596,0.0938379
3597,-0.63985723
3598,0.42616826
3599,-0.65622216
3600,-0.2867147
3601,0.11850594
3602,-0.317547
3603,-0.3710302
3604,0.11169122
3605,-0.12360971
3606,1.5316119
3607,0.119348526
3608,1.3047366
3609,-0.36755532
3610,-0.56478643
3611,-0.25216538
3612,-0.80450594
3613,-0.62413067
3614,1.8215187
3615,0.21080571
3616,0.053708494
3617,0.8516223
3618,0.083691865
3619,1.2434881
3620,-0.8148118
3621,0.14336783
3622,-0.79620177
3623,-0.16929483
3624,0.19975275
3625,0.18097815
3626,-1.0777395
3627,-0.46042538
3628,0.4086414
3629,-0.15251213
3630,0.19295305
3631,0.16837263
3632,-0.17979784
3633,-0.051830404
3634,2.009611
3635,-0.20011353
3636,-0.13759013
3637,0.15335584
3638,-0.74227685
3639,-0.176595
3640,0.79206043
3641,1.4361308
3642,0.09605539
3643,1.8269086
3644,-0.26546168
3645,0.017666787
3646,-0.31184715
3647,0.14980072
3648,0.08392429
3649,-0.05270696
3650,-0.9118491
3651,-0.044969946
3652,0.73473215
3653,-0.88435745
3654,0.11478391
3655,-0.052886203
3656,-0.015635215
3657,-0.1422172
3658,-1.2061098
3659,0.05521819
3660,-0.30620795
3661,0.07432106
3662,-0.003994718
3663,0.7214873
3664,0.92635113
3665,-0.13381468
3666,0.085671544
3667,-0.014170378
3668,1.340478
3669,1.0067039
3670,-1.0831087
3671,-0.61038834
3672,0.16545188
3673,-0.68351895
3674,-0.33329627
3675,0.8127696
3676,0.1199981
3677,-0.03264997
3678,0.8304424
3679,-1.0619082
3680,0.0061164945
3681,0.2012085
3682,0.30701008
3683,0.78422654
3684,-0.11331133
3685,-0.64853615
3686,0.2576911
3687,-0.74320966
3688,1.0716798
3689,-0.29216897
3690,0.17224947
3691,0.62918
3692,0.036229253
3693,0.18093684
3694,-0.09217249
3695,1.413188
3696,-0.34981093
3697,-0.21148637
3698,-1.4409437
3699,0.19117364
3700,0.8984352
3701,-0.5572067
3702,-0.9596696
3703,-0.04186812
3704,-0.25212145
3705,-0.32091346
3706,0.97267514
3707,-0.005167097
3708,1.257704
3709,1.3771086
3710,0.67682123
3711,0.6572957
3712,-0.6416101
3713,0.06810093
3714,0.19995707
3715,-0.1593683
3716,-0.7370791
3717,-0.31756547
3718,-0.20799366
3719,-0.3623535
3720,-0.5641741
3721,-0.020213298
3722,1.5944295
3723,-1.4834826
3724,0.8974932
3725,0.19633812
3726,0.76706326
3727,-0.5863732
3728,-0.14982677
3729,-0.32375273
3730,-0.30973893
3731,0.12692288
3732,0.6291418
3733,-0.8175971
3734,-0.9966852
3735,0.20450598
3736,-0.1386238
3737,0.43549442
3738,0.6176402
3739,-0.3486652
3740,0.10529289
3741,0.5295623
3742,1.5540326
3743,-0.19365422
3744,-0.27783477
3745,-0.6252269
3746,1.9142349
3747,-1.0272485
3748,-0.01577644
3749,1.9481113
3750,-0.30362967
3751,-0.34384483
3752,-1.5959947
3753,-0.10144259
3754,0.62697464
3755,0.054861307
3756,1.240457
3757,0.13295026
3758,-0.97919255
3759,1.4450581
3760,-0.80547
3761,0.1268174
3762,-1.4017847
3763,0.95759004
3764,0.073819265
3765,-0.24631056
3766,0.041400537
3767,-0.6780966
3768,-0.71671903
3769,0.121780425
3770,0.9170473
3771,-1.5059447
3772,-0.007857539
3773,0.099526435
3774,-0.09811351
3775,-0.29018772
3776,-0.5285587
3777,0.6569807
3778,0.6080001
3779,0.64579695
3780,0.9205434
3781,0.07561952
3782,0.9154735
3783,1.3980546
3784,1.6776493
3785,-0.10200105
3786,-0.12660463
3787,-0.25734946
3788,-0.12519555
3789,-0.8209844
3790,-0.38681334
3791,-1.7527187
3792,-0.02328907
3793,0.003823489
3794,0.9577926
3795,1.343988
3796,0.012107357
3797,-0.020483762
3798,-0.58459044
3799,0.20834312
3800,0.031813562
3801,-0.28457358
3802,-0.8356642
3803,-0.14227809
3804,-0.67065644
3805,1.4448237
3806,0.12288661
3807,0.14956215
3808,0.66867495
3809,0.71869034
3810,-0.114874825
3811,-0.06218888
3812,1.0497158
3813,-0.30072948
3814,1.7245555
3815,0.9400527
3816,0.52343315
3817,-0.11963512
3818,0.10018483
3819,-1.3979166
3820,-0.07377186
3821,-0.023774348
3822,0.76002634
3823,0.14514938
3824,0.7987128
3825,-1.1146269
3826,-1.0812886
3827,0.8103006
3828,-0.30939183
3829,1.0014365
3830,1.3475981
3831,0.78488344
3832,-0.30601478
3833,-0.82045704
3834,1.4075963
3835,1.2762489
3836,0.91151565
3837,-0.31027168
3838,0.12806323
3839,0.17597377
3840,0.15449154
3841,0.11731693
3842,1.6367848
3843,-0.12805283
3844,0.14869976
3845,0.07821202
3846,0.066333205
3847,1.0473709
3848,0.8186135
3849,-0.6256925
3850,0.5505547
3851,0.1611855
3852,1.7115748
3853,-0.22585142
3854,-0.7885435
3855,0.12188265
3856,0.8679092
3857,-0.0945186
3858,-0.19849311
3859,0.14475483
3860,-0.85721606
3861,-0.27066988
3862,-0.0060406327
3863,0.68228394
3864,0.49420673
3865,0.936542
3866,-0.3050965
3867,0.25013557
3868,-0.087967664
3869,1.0335088
3870,-0.09327896
3871,-0.27051103
3872,0.16975951
3873,-0.23227999
3874,0.1808646
3875,-0.3082649
3876,0.24500415
3877,0.6570641
3878,-0.27681038
3879,-0.91463286
3880,0.11600849
3881,-0.25226322
3882,-0.045644
3883,1.3852718
3884,1.7967734
3885,0.1299268
3886,0.14394677
3887,0.12619177
3888,0.90703994
3889,-1.558027
3890,-0.5116932
3891,0.018709794
3892,0.101190224
3893,-0.9352386
3894,-0.888211
3895,0.56431836
3896,-0.7614428
3897,-0.5421444
3898,0.09536302
3899,-1.5329962
3900,-0.32512102
3901,0.11397679
3902,1.8294749
3903,-0.30725548
3904,-0.17532575
3905,-0.72674
3906,1.0310678
3907,0.16771644
3908,-0.18158491
3909,0.116920084
3910,-0.2124358
3911,-0.17571642
3912,0.08175114
3913,0.921779
3914,-0.80876344
3915,0.117141336
3916,-1.0266695
3917,-1.0319073
3918,1.0068443
3919,1.6828098
3920,-1.4582841
3921,-1.6476929
3922,0.026429653
3923,0.2586971
3924,-0.11411205
3925,-0.0992307
3926,0.76436126
3927,-0.67924595
3928,-0.015249945
3929,0.4024763
3930,-0.19486326
3931,0.0912153
3932,0.6969422
3933,-0.3042217
3934,-0.8884135
3935,-0.12768313
3936,-0.88963646
3937,-1.1655431
3938,1.2536802
3939,-0.21303642
3940,1.1933846
3941,1.0954549
3942,-0.039410233
3943,-0.6505179
3944,-0.90607184
3945,-0.21162573
3946,-1.2529593
3947,0.6972036
3948,-0.27132538
3949,1.3234577
3950,0.77163357
3951,0.20480436
3952,-0.10754999
3953,-1.3660722
3954,1.8213387
3955,0.76814973
3956,-0.16395144
3957,1.2851293
3958,-0.025513068
3959,-0.94813997
3960,1.5572426
3961,0.9237159
3962,-1.6199615
3963,0.19654942
3964,-0.17637104
3965,-0.65387684
3966,0.1287842
3967,-0.5853223
3968,-0.80859184
3969,-0.40810072
3970,0.11370559
3971,0.16052079
3972,-0.13341184
3973,-1.4034796
3974,-0.8204233
3975,2.041241
3976,0.8556227
3977,0.87500614
3978,0.18139991
3979,-0.049950026
3980,0.20366457
3981,-0.26220965
3982,-0.15560073
3983,1.0373313
3984,0.19346702
3985,-0.29480892
3986,0.16403115
3987,-0.7748236
3988,-0.027855195
3989,-0.65703136
3990,-0.3197045
3991,-0.8866069
3992,-0.1609444
3993,-0.3113435
3994,-0.3129187
3995,-0.23022819
3996,-0.1772951
3997,-0.8295925
3998,-0.67945
3999,-0.779095
4000,0.008465335
4001,-0.15234679
4002,0.918933
4003,0.2721362
4004,-0.7036547
4005,0.055851355
4006,-0.73996395
4007,-0.094202265
4008,0.5973863
4009,-0.6954133
4010,0.16521841
4011,-0.09404287
4012,1.2422369
4013,0.58191806
4014,-0.09345358
4015,-0.27230766
4016,1.291445
4017,-0.6802244
4018,-0.0813782
4019,0.88078886
4020,-1.4588692
4021,-0.21768574
4022,-0.34445965
4023,-0.6588592
4024,0.029950976
4025,0.025354952
4026,0.06500757
4027,1.5024228
4028,1.0300694
4029,0.09930959
4030,-0.039809823
4031,0.09796059
4032,-0.2865947
4033,-0.2630652
4034,1.914448
4035,0.69285613
4036,-0.7423573
4037,-0.18110292
4038,-0.6286027
4039,1.299073
4040,0.22268322
4041,1.5960133
4042,-0.28572747
4043,-0.034584023
4044,-0.0017104745
4045,-0.21372187
4046,1.0314362
4047,0.3690545
4048,-0.84853774
4049,2.1235933
4050,-0.58605707
4051,0.83105344
4052,-0.37986282
4053,-0.12220131
4054,0.08398585
4055,-0.29309157
4056,-0.5905628
4057,0.91198784
4058,-0.2647222
4059,0.16790777
4060,-0.31868678
4061,-1.9644413
4062,-0.0734346
4063,-0.6227456
4064,-0.88511795
4065,0.7868835
4066,-0.33776373
4067,-0.23854662
4068,-0.12819819
4069,1.1355934
4070,0.59372395
4071,-1.460973
4072,-0.1941467
4073,-0.8604849
4074,0.76742715
4075,-0.7955056
4076,-1.381424
4077,-0.26704824
4078,-1.237586
4079,-0.17460395
4080,0.05389756
4081,1.1847568
4082,-0.6668549
4083,-0.8911342
4084,1.1024711
4085,0.2474598
4086,-0.31475836
4087,-0.13993284
4088,0.6342449
4089,-0.6076982
4090,0.05571747
4091,-0.2864502
4092,0.7992813
4093,0.13687877
4094,-0.18665643
4095,-0.28262112
4096,-1.0447903
4097,-1.5031359
4098,1.0789435
4099,0.09526189
4100,-0.25528985
4101,0.18088597
4102,-0.16068351
4103,-0.15616176
4104,0.12195215
4105,0.6040382
4106,1.860282
4107,0.08203676
4108,-0.19716792
4109,0.18715325
4110,0.122077286
4111,-0.096751824
4112,-0.12126396
4113,1.1348557
4114,-0.7096105
4115,-1.3935685
4116,-0.25651786
4117,0.17916477
4118,1.0067027
4119,0.21760142
4120,-0.01668939
4121,-1.2089438
4122,-1.7697155
4123,2.1156347
4124,-1.0822201
4125,-0.11792531
4126,-0.58180845
4127,0.6680546
4128,0.5300764
4129,-0.23303387
4130,-0.4808192
4131,-0.2383317
4132,-0.0674689
4133,-1.6575832
4134,-0.015351146
4135,-0.92989814
4136,0.039979547
4137,0.3226617
4138,-0.12426789
4139,1.0340183
4140,1.0181384
4141,0.52840626
4142,0.116194844
4143,1.2986503
4144,-0.3783974
4145,0.18674648
4146,-0.17881733
4147,-0.14339833
4148,-0.10336454
4149,0.7600074
4150,1.0087769
4151,-0.17145339
4152,-0.61758
4153,-0.63795257
4154,-0.61059886
4155,0.16341728
4156,-0.7260544
4157,-0.6057035
4158,-1.5310149
4159,0.7813894
4160,-0.07421905
4161,0.88487554
4162,0.29886708
4163,-0.3091339
4164,0.42149156
4165,0.051043198
4166,-0.27767685
4167,-0.33959788
4168,-0.6667178
4169,-0.28423542
4170,1.4155724
4171,0.18548921
4172,-0.35207725
4173,-0.0746833
4174,0.68969196
4175,-0.594761
4176,-1.0785465
4177,-0.25304186
4178,1.9964268
4179,0.176049
4180,-0.15372632
4181,-0.93644685
4182,-1.4671261
4183,0.15615577
4184,0.0019498318
4185,0.10435109
4186,-0.0023290515
4187,-0.117661014
4188,-1.8032382
4189,0.14222002
4190,0.5692868
4191,-0.3207218
4192,0.73681515
4193,0.16874158
4194,0.8469222
4195,0.9037631
4196,0.19005781
4197,-0.8194801
4198,0.7429925
4199,0.4797427
4200,0.0027080849
4201,-1.6135571
4202,0.004843533
4203,-1.0816119
4204,-0.94309163
4205,1.8466938
4206,0.95446044
4207,0.778341
4208,1.4431403
4209,0.9215005
4210,0.052679628
4211,-1.0030291
4212,1.8705771
4213,-0.028341182
4214,0.16851687
4215,-0.32099113
4216,-1.5172353
4217,0.74783885
4218,-0.98549104
4219,0.7763429
4220,0.17188522
4221,-0.29494315
4222,-0.35971665
4223,0.6739368
4224,0.21739542
4225,0.922604
4226,1.136781
4227,-0.17989433
4228,-1.7952144
4229,1.2415652
4230,0.89181274
4231,0.11468753
4232,0.145915
4233,-0.30932862
4234,-0.69503075
4235,0.04979518
4236,-0.773285
4237,-0.8077116
4238,1.3794994
4239,-0.93582916
4240,0.109597534
4241,0.11452365
4242,-0.16281706
4243,0.65200114
4244,1.3106306
4245,-0.065543264
4246,0.19256666
4247,-0.7430783
4248,-0.2016418
4249,-0.30522135
4250,0.7483908
4251,-0.11107585
4252,1.0414567
4253,-0.8884688
4254,-0.73484087
4255,0.70134044
4256,1.3131542
4257,1.2581394
4258,-0.7933518
4259,-0.09587941
4260,-0.034620672
4261,-1.1077756
4262,1.0397613
4263,0.112177014
4264,-0.785976
4265,0.64428097
4266,-1.3558452
4267,0.7860716
4268,1.0465655
4269,-0.647542
4270,0.9223735
4271,-0.8109929
4272,0.5566147
4273,-0.9449305
4274,1.3155067
4275,0.078342035
4276,0.0795306
4277,-0.097691916
4278,0.907569
4279,1.0858936
4280,0.07179369
4281,-0.9834871
4282,0.5866663
4283,1.2218573
4284,-0.87688965
4285,-0.03274955
4286,-0.088684425
4287,0.6861303
4288,0.6460572
4289,0.15747088
4290,0.8404616
4291,0.15281874
4292,-1.0273226
4293,0.828829
4294,-0.3277686
4295,-0.12996998
4296,-0.6564557
4297,1.9681606
4298,0.8523776
4299,-0.17777348
4300,-0.29482287
4301,-0.3247776
4302,1.405755
4303,0.87240624
4304,0.9821548
4305,0.14845586
4306,-0.20716244
4307,0.22521293
4308,-0.9654766
4309,0.053551912
4310,0.10010496
4311,0.002345398
4312,-0.7975272
4313,0.25936425
4314,-0.5998118
4315,-0.7024097
4316,0.16592729
4317,-0.64838314
4318,-0.22925098
4319,1.1909163
4320,0.21939689
4321,0.1320449
4322,-1.7316761
4323,1.1222677
4324,0.13390283
4325,-0.60965383
4326,0.8952146
4327,0.60919386
4328,0.038155228
4329,0.41389638
4330,-0.9135815
4331,-0.21911529
4332,-0.87248284
4333,0.7268377
4334,0.6787041
4335,0.17349058
4336,0.14775375
4337,-0.64123636
4338,-0.35179684
4339,0.09096886
4340,1.9078343
4341,1.0263102
4342,-0.9249333
4343,0.08736697
4344,0.9042619
4345,0.22442314
4346,0.19161642
4347,0.91203004
4348,-0.70110804
4349,-0.9996213
4350,0.060043857
4351,0.14076221
4352,0.85199153
4353,-0.15823348
4354,-1.5288727
4355,-0.15056944
4356,-0.1442056
4357,-0.05486711
4358,-0.7931786
4359,-0.14733888
4360,-0.04828285
4361,0.8299964
4362,-0.31155878
4363,-0.07638111
4364,-0.34719318
4365,0.6853553
4366,1.343607
4367,0.8233805
4368,0.5562727
4369,-1.0294719
4370,0.18792689
4371,1.170512
4372,-1.5018435
4373,-0.36915928
